CUSTOMERID,CUSTOMER_TYPE,CATEGORYID,CATNAME,CRD_PURPOSE,CRD_CLASSIFICATION,CRLIMIT,BRNAME,DEALER_NAME,PRINTAMT,Down_payment%,ntransaction_l12m,MARTIAL_STATUS,nopen_account,nclose_account,state,Age,good_bad,Duration
2383924.0,Single Customer,1083.0,Hire Purchase (Amortization) Int 10%,Motor Vehicle,Agriculture/Livestocks,24480000.0,0239-MDY(25)_APR,"KL Seven Auto Service Co,Ltd (Suzuki Brand New)",8551669.58,10.0,1.0,Unknown,1.0,0.0,13,25.0,0,36.0
2373460.0,Single Customer,1083.0,Hire Purchase (Amortization) Int 10%,Motor Vehicle,Agriculture/Livestocks,21690000.0,0239-MDY(25)_APR,"KL Seven Auto Service Co,Ltd (Suzuki Brand New)",1247955.86,10.0,8.0,Unknown,1.0,0.0,9,36.0,0,60.0
1773252.0,Single Customer,1083.0,Hire Purchase (Amortization) Int 10%,Motor Vehicle,Agriculture/Livestocks,19280000.0,0239-MDY(25)_APR,"Cynn Kyei Aung Co.,Ltd",2054408.38,20.0,9.0,Unknown,1.0,0.0,9,41.0,0,36.0
228652.0,Customer linkage,1083.0,Hire Purchase (Amortization) Int 10%,Motor Vehicle,Agriculture/Livestocks,6622000.0,0239-MDY(25)_APR,"Cynn Kyei Aung Co.,Ltd",557439.04,30.0,9.0,Unknown,1.0,0.0,9,36.0,0,24.0
230521.0,Customer linkage,1083.0,Hire Purchase (Amortization) Int 10%,Motor Vehicle,Agriculture/Livestocks,23600000.0,0239-MDY(25)_APR,"Cynn Kyei Aung Co.,Ltd",3244566.59,20.0,3.0,Unknown,1.0,0.0,9,32.0,0,60.0
226943.0,Customer linkage,1083.0,Hire Purchase (Amortization) Int 10%,Motor Vehicle,Agriculture/Livestocks,20650000.0,0239-MDY(25)_APR,"Cynn Kyei Aung Co.,Ltd",1463835.51,30.0,7.0,Unknown,1.0,0.0,5,30.0,0,60.0
2379719.0,Single Customer,1083.0,Hire Purchase (Amortization) Int 10%,Motor Vehicle,Agriculture/Livestocks,19175000.0,0239-MDY(25)_APR,"Cynn Kyei Aung Co.,Ltd",3011219.42,35.0,3.0,Unknown,1.0,0.0,5,34.0,0,36.0
227719.0,Customer linkage,1083.0,Hire Purchase (Amortization) Int 10%,Motor Vehicle,Agriculture/Livestocks,19175000.0,0239-MDY(25)_APR,"Cynn Kyei Aung Co.,Ltd",3944123.27,35.0,11.0,Unknown,1.0,0.0,14,40.0,0,24.0
1691218.0,Single Customer,1083.0,Hire Purchase (Amortization) Int 10%,Motor Vehicle,Agriculture/Livestocks,22125000.0,0239-MDY(25)_APR,"Cynn Kyei Aung Co.,Ltd",425425.42,25.0,10.0,Unknown,1.0,0.0,5,28.0,0,60.0
2418328.0,Single Customer,1083.0,Hire Purchase (Amortization) Int 10%,Motor Vehicle,Agriculture/Livestocks,19280000.0,0239-MDY(25)_APR,"Cynn Kyei Aung Co.,Ltd",1349514.91,20.0,8.0,Unknown,1.0,0.0,9,46.0,0,48.0
2408562.0,Single Customer,1083.0,Hire Purchase (Amortization) Int 10%,Motor Vehicle,Agriculture/Livestocks,6622000.0,0239-MDY(25)_APR,"Cynn Kyei Aung Co.,Ltd",1711776.4,30.0,3.0,Unknown,1.0,0.0,9,47.0,0,24.0
2443865.0,Single Customer,1083.0,Hire Purchase (Amortization) Int 10%,Motor Vehicle,Agriculture/Livestocks,21690000.0,0239-MDY(25)_APR,"KL Seven Auto Service Co,Ltd (Suzuki Brand New)",2356548.31,10.0,9.0,Unknown,1.0,0.0,5,52.0,0,36.0
2365820.0,Single Customer,1072.0,Hire Purchase (Amortization) Int 10%,Motor Vehicle,Agriculture/Livestocks,17720004.22,0239-MDY(25)_APR,"KL Seven Auto Service Co,Ltd (Suzuki Brand New)",2046887.26,0.0,9.0,Unknown,1.0,1.0,9,33.0,0,33.0
878783.0,Single Customer,1072.0,Hire Purchase (Amortization) Int 10%,Motor Vehicle,Agriculture/Livestocks,17932843.52,0239-MDY(25)_APR,"Pacific Alliance Motor Co., Ltd",739905.12,0.0,10.0,Unknown,1.0,1.0,9,37.0,0,45.0
2308987.0,Single Customer,1072.0,Hire Purchase (Amortization) Int 10%,Motor Vehicle,Agriculture/Livestocks,15549437.36,0239-MDY(25)_APR,"KL Seven Auto Service Co,Ltd (Suzuki Brand New)",754124.13,0.0,8.0,Unknown,1.0,1.0,9,29.0,0,67.0
2386635.0,Single Customer,1072.0,Hire Purchase (Amortization) Int 10%,Motor Vehicle,Agriculture/Livestocks,19337615.83,0239-MDY(25)_APR,"KL Seven Auto Service Co,Ltd (Suzuki Brand New)",3863264.81,0.0,8.0,Unknown,1.0,1.0,13,30.0,0,21.0
222999.0,Customer linkage,1072.0,Hire Purchase (Amortization) Int 10%,Motor Vehicle,Agriculture/Livestocks,23595096.72,0239-MDY(25)_APR,"KL Seven Auto Service Co,Ltd (Suzuki Brand New)",1407048.29,0.0,8.0,Unknown,1.0,1.0,9,31.0,0,58.0
2409870.0,Single Customer,1072.0,Hire Purchase (Amortization) Int 10%,Motor Vehicle,Agriculture/Livestocks,18659924.45,0239-MDY(25)_APR,"Cynn Kyei Aung Co.,Ltd",1447919.77,0.0,8.0,Unknown,1.0,1.0,9,53.0,0,46.0
228337.0,Customer linkage,1072.0,Hire Purchase (Amortization) Int 10%,Motor Vehicle,Agriculture/Livestocks,23595096.72,0239-MDY(25)_APR,"KL Seven Auto Service Co,Ltd (Suzuki Brand New)",560049.16,0.0,8.0,Unknown,1.0,2.0,12,39.0,0,57.0
987493.0,Single Customer,1072.0,Hire Purchase (Amortization) Int 10%,Motor Vehicle,Agriculture/Livestocks,14113413.89,0239-MDY(25)_APR,"KL Seven Auto Service Co,Ltd (Suzuki Brand New)",823419.87,0.0,8.0,Unknown,1.0,1.0,9,49.0,0,58.0
2457492.0,Single Customer,1083.0,Hire Purchase (Amortization) Int 10%,Motor Vehicle,Agriculture/Livestocks,22320000.0,0239-MDY(25)_APR,"Century International Trading Co.,Ltd (Nissan)",2584139.02,20.0,5.0,Unknown,1.0,0.0,9,52.0,0,49.0
1552474.0,Single Customer,1083.0,Hire Purchase (Amortization) Int 10%,Motor Vehicle,Agriculture/Livestocks,23600000.0,0239-MDY(25)_APR,"KL Seven Auto Service Co,Ltd (Suzuki Brand New)",1308208.07,20.0,8.0,Unknown,1.0,0.0,10,37.0,0,60.0
237207.0,Customer linkage,1083.0,Hire Purchase (Amortization) Int 10%,Motor Vehicle,Agriculture/Livestocks,5988000.0,0239-MDY(25)_APR,"Cynn Kyei Aung Co.,Ltd",1209872.7,40.0,7.0,Unknown,1.0,0.0,9,80.0,0,24.0
239079.0,Customer linkage,1083.0,Hire Purchase (Amortization) Int 10%,Motor Vehicle,Agriculture/Livestocks,21690000.0,0239-MDY(25)_APR,"KL Seven Auto Service Co,Ltd (Suzuki Brand New)",2139660.75,10.0,7.0,Unknown,1.0,0.0,9,41.0,0,48.0
2489135.0,Single Customer,1083.0,Hire Purchase (Amortization) Int 10%,Motor Vehicle,Agriculture/Livestocks,21690000.0,0239-MDY(25)_APR,"KL Seven Auto Service Co,Ltd (Suzuki Brand New)",4201768.29,10.0,4.0,Unknown,1.0,0.0,9,38.0,0,37.0
240081.0,Customer linkage,1083.0,Hire Purchase (Amortization) Int 10%,Motor Vehicle,Agriculture/Livestocks,17700000.0,0239-MDY(25)_APR,"KL Seven Auto Service Co,Ltd (Suzuki Brand New)",251929.69,40.0,8.0,Unknown,1.0,0.0,5,32.0,0,60.0
1853800.0,Single Customer,1083.0,Hire Purchase (Amortization) Int 10%,Motor Vehicle,Agriculture/Livestocks,20485000.0,0239-MDY(25)_APR,"KL Seven Auto Service Co,Ltd (Suzuki Brand New)",1842599.81,15.0,5.0,Unknown,1.0,0.0,12,42.0,0,60.0
2350604.0,Single Customer,1083.0,Hire Purchase (Amortization) Int 10%,Motor Vehicle,Agriculture/Livestocks,14419225.78,0239-MDY(25)_APR,"Cynn Kyei Aung Co.,Ltd",845708.97,0.0,8.0,Unknown,1.0,2.0,5,47.0,0,57.0
2322930.0,Single Customer,1083.0,Hire Purchase (Amortization) Int 10%,Motor Vehicle,Agriculture/Livestocks,20705524.47,0239-MDY(25)_APR,"KL Seven Auto Service Co,Ltd (Suzuki Brand New)",1241636.38,0.0,8.0,Unknown,1.0,2.0,12,47.0,0,56.0
1033657.0,Single Customer,1083.0,Hire Purchase (Amortization) Int 10%,Motor Vehicle,Agriculture/Livestocks,23600000.0,0239-MDY(25)_APR,"KL Seven Auto Service Co,Ltd (Suzuki Brand New)",4173010.29,20.0,1.0,Unknown,1.0,0.0,5,32.0,0,48.0
882297.0,Single Customer,1083.0,Hire Purchase (Amortization) Int 10%,Motor Vehicle,Agriculture/Livestocks,23293715.04,0239-MDY(25)_APR,"KL Seven Auto Service Co,Ltd (Suzuki Brand New)",2078064.49,0.0,8.0,Unknown,1.0,2.0,9,41.0,0,56.0
2604298.0,Single Customer,1083.0,Hire Purchase (Amortization) Int 10%,Motor Vehicle,Agriculture/Livestocks,23970000.0,0239-MDY(25)_APR,"KL Seven Auto Service Co,Ltd (Suzuki Brand New)",967990.19,15.0,5.0,Unknown,1.0,0.0,9,35.0,0,60.0
1091333.0,Single Customer,1083.0,Hire Purchase (Amortization) Int 10%,Motor Vehicle,Agriculture/Livestocks,24508148.21,0239-MDY(25)_APR,"Century International Trading Co.,Ltd (Nissan)",2277419.59,0.0,7.0,Unknown,1.0,2.0,9,38.0,0,58.0
103100.0,Single Customer,1083.0,Hire Purchase (Amortization) Int 10%,Motor Vehicle,Agriculture/Livestocks,20251433.38,0239-MDY(25)_APR,"KL Seven Auto Service Co,Ltd (Suzuki Brand New)",3077118.84,0.0,6.0,Unknown,1.0,2.0,9,28.0,0,33.0
712621.0,Single Customer,1083.0,Hire Purchase (Amortization) Int 10%,Motor Vehicle,Agriculture/Livestocks,23293715.04,0239-MDY(25)_APR,"KL Seven Auto Service Co,Ltd (Suzuki Brand New)",1917484.97,0.0,5.0,Unknown,1.0,2.0,9,26.0,0,56.0
175420.0,Customer linkage,1083.0,Hire Purchase (Amortization) Int 10%,Motor Vehicle,Agriculture/Livestocks,31290775.02,0239-MDY(25)_APR,"GW Lion Co.,Ltd",1430323.4,0.0,17.0,Unknown,2.0,4.0,9,31.0,0,54.0
319789.0,Single Customer,1083.0,Hire Purchase (Amortization) Int 10%,Motor Vehicle,Agriculture/Livestocks,39528000.0,0239-MDY(25)_APR,"GW Lion Co.,Ltd",4239776.58,0.0,2.0,Unknown,1.0,1.0,9,45.0,0,60.0
363816.0,Single Customer,1083.0,Hire Purchase (Amortization) Int 10%,Motor Vehicle,Agriculture/Livestocks,20186286.33,0239-MDY(25)_APR,"KL Seven Auto Service Co,Ltd (Suzuki Brand New)",2254378.98,0.0,10.0,Unknown,1.0,3.0,9,48.0,0,33.0
239549.0,Customer linkage,1083.0,Hire Purchase (Amortization) Int 10%,Motor Vehicle,Agriculture/Livestocks,22125000.0,0239-MDY(25)_APR,"Cynn Kyei Aung Co.,Ltd",2783047.23,25.0,5.0,Unknown,1.0,0.0,9,50.0,0,36.0
1592825.0,Single Customer,1083.0,Hire Purchase (Amortization) Int 10%,Motor Vehicle,Agriculture/Livestocks,14503211.89,0239-MDY(25)_APR,"KL Seven Auto Service Co,Ltd (Suzuki Brand New)",3365674.14,0.0,8.0,Married,1.0,2.0,9,47.0,0,21.0
2549342.0,Single Customer,1083.0,Hire Purchase (Amortization) Int 10%,Motor Vehicle,Agriculture/Livestocks,23600000.0,0239-MDY(25)_APR,"KL Seven Auto Service Co,Ltd (Suzuki Brand New)",1286674.15,20.0,6.0,Unknown,1.0,0.0,5,38.0,0,60.0
628787.0,Single Customer,1083.0,Hire Purchase (Amortization) Int 10%,Motor Vehicle,Agriculture/Livestocks,18455202.47,0239-MDY(25)_APR,"Century International Trading Co,Ltd(Suzuki)",2273550.74,0.0,5.0,Unknown,1.0,2.0,12,46.0,0,48.0
1895405.0,Single Customer,1083.0,Hire Purchase (Amortization) Int 10%,Motor Vehicle,Agriculture/Livestocks,23025785.52,0239-MDY(25)_APR,"GW Lion Co.,Ltd",2818848.31,0.0,3.0,Unknown,1.0,2.0,9,38.0,0,54.0
2699393.0,Single Customer,1083.0,Hire Purchase (Amortization) Int 10%,Motor Vehicle,Agriculture/Livestocks,28420000.0,0239-MDY(25)_APR,"Zeyar Thain Kha Co.,Ltd (Soueast)",2871720.72,30.0,6.0,Unknown,1.0,0.0,9,31.0,0,36.0
1270521.0,Single Customer,1083.0,Hire Purchase (Amortization) Int 10%,Motor Vehicle,Agriculture/Livestocks,23293715.04,0239-MDY(25)_APR,"KL Seven Auto Service Co,Ltd (Suzuki Brand New)",2394505.42,0.0,4.0,Unknown,1.0,2.0,8,29.0,0,56.0
1505554.0,Single Customer,1083.0,Hire Purchase (Amortization) Int 10%,Motor Vehicle,Agriculture/Livestocks,22560000.0,0239-MDY(25)_APR,"KL Seven Auto Service Co,Ltd (Suzuki Brand New)",1829817.29,20.0,4.0,Unknown,1.0,0.0,9,41.0,0,60.0
2512512.0,Single Customer,1083.0,Hire Purchase (Amortization) Int 10%,Motor Vehicle,Agriculture/Livestocks,25380000.0,0239-MDY(25)_APR,"KL Seven Auto Service Co,Ltd (Suzuki Brand New)",1383719.87,10.0,6.0,Unknown,1.0,0.0,9,24.0,0,60.0
232981.0,Customer linkage,1083.0,Hire Purchase (Amortization) Int 10%,Motor Vehicle,Agriculture/Livestocks,6378916.38,0239-MDY(25)_APR,"Cynn Kyei Aung Co.,Ltd",1844566.75,0.0,7.0,Unknown,2.0,2.0,13,27.0,0,23.0
1633126.0,Single Customer,1083.0,Hire Purchase (Amortization) Int 10%,Motor Vehicle,Agriculture/Livestocks,6986000.0,0239-MDY(25)_APR,"KL Seven Auto Service Co,Ltd (Suzuki Brand New)",2194020.19,30.0,2.0,Unknown,1.0,1.0,12,35.0,0,24.0
2654280.0,Single Customer,1083.0,Hire Purchase (Amortization) Int 10%,Motor Vehicle,Agriculture/Livestocks,6986000.0,0239-MDY(25)_APR,"Cynn Kyei Aung Co.,Ltd",2182648.29,30.0,3.0,Unknown,1.0,0.0,9,45.0,0,24.0
1223981.0,Single Customer,1083.0,Hire Purchase (Amortization) Int 10%,Motor Vehicle,Agriculture/Livestocks,20650000.0,0239-MDY(25)_APR,"KL Seven Auto Service Co,Ltd (Suzuki Brand New)",702516.45,30.0,6.0,Unknown,1.0,0.0,9,36.0,0,37.0
1060730.0,Single Customer,1083.0,Hire Purchase (Amortization) Int 10%,Motor Vehicle,Agriculture/Livestocks,16870000.0,0239-MDY(25)_APR,"KL Seven Auto Service Co,Ltd (Suzuki Brand New)",2111730.72,30.0,3.0,Unknown,1.0,0.0,12,33.0,0,37.0
655182.0,Single Customer,1083.0,Hire Purchase (Amortization) Int 10%,Motor Vehicle,Agriculture/Livestocks,19280000.0,0239-MDY(25)_APR,"KL Seven Auto Service Co,Ltd (Suzuki Brand New)",447674.04,20.0,5.0,Unknown,1.0,0.0,9,31.0,0,60.0
2001932.0,Single Customer,1083.0,Hire Purchase (Amortization) Int 10%,Motor Vehicle,Agriculture/Livestocks,20485000.0,0239-MDY(25)_APR,"KL Seven Auto Service Co,Ltd (Suzuki Brand New)",1914526.57,15.0,2.0,Unknown,1.0,0.0,9,31.0,0,60.0
2765843.0,Single Customer,1083.0,Hire Purchase (Amortization) Int 10%,Motor Vehicle,Agriculture/Livestocks,19280000.0,0239-MDY(25)_APR,"KL Seven Auto Service Co,Ltd (Suzuki Brand New)",1937330.31,20.0,4.0,Unknown,1.0,0.0,13,36.0,0,36.0
1956850.0,Single Customer,1083.0,Hire Purchase (Amortization) Int 10%,Motor Vehicle,Agriculture/Livestocks,7984000.0,0239-MDY(25)_APR,"Cynn Kyei Aung Co.,Ltd",1382953.29,20.0,2.0,Unknown,1.0,0.0,9,46.0,0,36.0
2772524.0,Single Customer,1083.0,Hire Purchase (Amortization) Int 10%,Motor Vehicle,Agriculture/Livestocks,6986000.0,0239-MDY(25)_APR,"KL Seven Auto Service Co,Ltd (Suzuki Brand New)",698039.66,30.0,5.0,Unknown,1.0,0.0,9,43.0,0,36.0
1291280.0,Single Customer,1083.0,Hire Purchase (Amortization) Int 10%,Motor Vehicle,Agriculture/Livestocks,14750000.0,0239-MDY(25)_APR,"KL Seven Auto Service Co,Ltd (Suzuki Brand New)",1186469.36,50.0,2.0,Unknown,1.0,0.0,9,33.0,0,60.0
2775360.0,Single Customer,1083.0,Hire Purchase (Amortization) Int 10%,Motor Vehicle,Agriculture/Livestocks,19280000.0,0239-MDY(25)_APR,"KL Seven Auto Service Co,Ltd (Suzuki Brand New)",2544532.3,20.0,2.0,Unknown,1.0,0.0,9,45.0,0,48.0
1114086.0,Single Customer,1083.0,Hire Purchase (Amortization) Int 10%,Motor Vehicle,Agriculture/Livestocks,18810000.0,0239-MDY(25)_APR,"KL Seven Auto Service Co,Ltd (Suzuki Brand New)",1513050.06,10.0,3.0,Unknown,1.0,0.0,9,35.0,0,60.0
2776666.0,Single Customer,1083.0,Hire Purchase (Amortization) Int 10%,Motor Vehicle,Agriculture/Livestocks,22560000.0,0239-MDY(25)_APR,"KL Seven Auto Service Co,Ltd (Suzuki Brand New)",3571621.59,20.0,5.0,Unknown,1.0,0.0,9,42.0,0,24.0
2779246.0,Single Customer,1083.0,Hire Purchase (Amortization) Int 10%,Motor Vehicle,Agriculture/Livestocks,19280000.0,0239-MDY(25)_APR,"KL Seven Auto Service Co,Ltd (Suzuki Brand New)",4946551.92,20.0,3.0,Unknown,1.0,0.0,9,47.0,0,24.0
250212.0,Customer linkage,1083.0,Hire Purchase (Amortization) Int 10%,Motor Vehicle,Agriculture/Livestocks,7984000.0,0239-MDY(25)_APR,"KL Seven Auto Service Co,Ltd (Suzuki Brand New)",800082.05,20.0,5.0,Unknown,1.0,0.0,5,45.0,0,36.0
246421.0,Customer linkage,1083.0,Hire Purchase (Amortization) Int 10%,Motor Vehicle,Agriculture/Livestocks,23600000.0,0239-MDY(25)_APR,"Cynn Kyei Aung Co.,Ltd",2077418.22,20.0,3.0,Unknown,1.0,0.0,9,41.0,0,49.0
552105.0,Single Customer,1083.0,Hire Purchase (Amortization) Int 10%,Motor Vehicle,Agriculture/Livestocks,18026341.15,0239-MDY(25)_APR,"KL Seven Auto Service Co,Ltd (Suzuki Brand New)",2105555.67,0.0,3.0,Unknown,1.0,2.0,9,31.0,0,44.0
2836153.0,Single Customer,1083.0,Hire Purchase (Amortization) Int 10%,Motor Vehicle,Agriculture/Livestocks,26550000.0,0239-MDY(25)_APR,"KL Seven Auto Service Co,Ltd (Suzuki Brand New)",1831238.54,10.0,1.0,Unknown,1.0,0.0,8,43.0,0,48.0
304503.0,Single Customer,1083.0,Hire Purchase (Amortization) Int 10%,Motor Vehicle,Agriculture/Livestocks,21690000.0,0239-MDY(25)_APR,"KL Seven Auto Service Co,Ltd (Suzuki Brand New)",1134476.49,10.0,1.0,Unknown,1.0,0.0,9,42.0,0,60.0
1988245.0,Single Customer,1083.0,Hire Purchase (Amortization) Int 10%,Motor Vehicle,Agriculture/Livestocks,21690000.0,0239-MDY(25)_APR,"KL Seven Auto Service Co,Ltd (Suzuki Brand New)",1134476.49,10.0,1.0,Unknown,1.0,0.0,14,41.0,0,60.0
256533.0,Customer linkage,1083.0,Hire Purchase (Amortization) Int 10%,Motor Vehicle,Agriculture/Livestocks,23600000.0,0239-MDY(25)_APR,"KL Seven Auto Service Co,Ltd (Suzuki Brand New)",1234377.38,20.0,1.0,Unknown,1.0,0.0,9,18.0,0,60.0
1306754.0,Single Customer,1083.0,Hire Purchase (Amortization) Int 10%,Motor Vehicle,Agriculture/Livestocks,22560000.0,0239-MDY(25)_APR,"KL Seven Auto Service Co,Ltd (Suzuki Brand New)",1179981.09,20.0,1.0,Unknown,1.0,0.0,9,39.0,0,60.0
2847199.0,Single Customer,1083.0,Hire Purchase (Amortization) Int 10%,Motor Vehicle,Agriculture/Livestocks,14100000.0,0239-MDY(25)_APR,"KL Seven Auto Service Co,Ltd (Suzuki Brand New)",1366836.66,50.0,1.0,Unknown,1.0,0.0,9,35.0,0,36.0
2845441.0,Single Customer,1083.0,Hire Purchase (Amortization) Int 10%,Motor Vehicle,Agriculture/Livestocks,20650000.0,0239-MDY(25)_APR,"KL Seven Auto Service Co,Ltd (Suzuki Brand New)",1080080.18,30.0,1.0,Unknown,1.0,0.0,9,41.0,0,60.0
109376.0,Single Customer,1083.0,Hire Purchase (Amortization) Int 10%,Motor Vehicle,Agriculture/Livestocks,26550000.0,0239-MDY(25)_APR,"KL Seven Auto Service Co,Ltd (Suzuki Brand New)",1388674.55,10.0,1.0,Married,1.0,0.0,13,48.0,0,60.0
255951.0,Customer linkage,1083.0,Hire Purchase (Amortization) Int 10%,Motor Vehicle,Agriculture/Livestocks,14750000.0,0239-MDY(25)_APR,"KL Seven Auto Service Co,Ltd (Suzuki Brand New)",1017354.75,50.0,1.0,Unknown,1.0,0.0,5,41.0,0,48.0
235184.0,Customer linkage,1072.0,Hire Purchase (Amortization) Int 10%,Motor Vehicle,Agriculture/Livestocks,19569919.82,0239-MDY(25)_APR,"Century International Trading Co,Ltd(Suzuki)",833917.27,0.0,7.0,Unknown,1.0,1.0,9,42.0,0,56.0
1468800.0,Single Customer,1072.0,Hire Purchase (Amortization) Int 10%,Motor Vehicle,Agriculture/Livestocks,16774216.98,0239-MDY(25)_APR,"KL Seven Auto Service Co,Ltd (Suzuki Brand New)",714786.24,0.0,7.0,Unknown,1.0,1.0,9,38.0,0,56.0
271269.0,Single Customer,1083.0,Hire Purchase (Amortization) Int 10%,Motor Vehicle,Agriculture/Livestocks,17547401.51,0239-MDY(25)_APR,"KL Seven Auto Service Co,Ltd (Suzuki Brand New)",1691060.27,0.0,8.0,Unknown,1.0,3.0,9,30.0,0,28.0
513648.0,Single Customer,1072.0,Hire Purchase (Amortization) Int 10%,Motor Vehicle,Agriculture/Livestocks,18014196.58,0239-MDY(25)_APR,"KL Seven Auto Service Co,Ltd (Suzuki Brand New)",785080.29,0.0,8.0,Unknown,1.0,1.0,9,26.0,0,55.0
2246344.0,Single Customer,1083.0,Hire Purchase (Amortization) Int 10%,Motor Vehicle,Agriculture/Livestocks,21760000.0,0240-YGN(102)_PYY,"Myanmar Theingi Services Co,Ltd(Suzuki)",2068485.1,20.0,7.0,Unknown,1.0,0.0,12,37.0,0,60.0
2230647.0,Single Customer,1072.0,Hire Purchase (Amortization) Int 10%,Motor Vehicle,Agriculture/Livestocks,13276755.66,0240-YGN(102)_PYY,"Myanmar Theingi Services Co,Ltd(Suzuki)",3082880.44,0.0,7.0,Single,1.0,2.0,12,37.0,0,17.0
171347.0,Single Customer,1072.0,Hire Purchase (Amortization) Int 10%,Motor Vehicle,Agriculture/Livestocks,10877408.9,0240-YGN(102)_PYY,"Myanmar Theingi Services Co,Ltd(Suzuki)",3830355.3,0.0,5.0,Unknown,1.0,1.0,12,39.0,0,21.0
228146.0,Customer linkage,1072.0,Hire Purchase (Amortization) Int 10%,Motor Vehicle,Agriculture/Livestocks,17856853.48,0240-YGN(102)_PYY,"Myanmar Theingi Services Co,Ltd(Suzuki)",3215548.35,0.0,8.0,Unknown,1.0,1.0,12,47.0,0,22.0
1383297.0,Single Customer,1083.0,Hire Purchase (Amortization) Int 10%,Motor Vehicle,Agriculture/Livestocks,13030247.84,0240-YGN(102)_PYY,"Myanmar Theingi Services Co,Ltd(Suzuki)",840763.07,0.0,9.0,Unknown,1.0,1.0,12,39.0,0,20.0
2032346.0,Single Customer,1083.0,Hire Purchase (Amortization) Int 10%,Motor Vehicle,Agriculture/Livestocks,21760000.0,0241-YGN(103)_TMD,Myo Motor Service Co.Ltd,9616519.37,20.0,7.0,Unknown,1.0,0.0,12,54.0,0,36.0
332769.0,Single Customer,1083.0,Hire Purchase (Amortization) Int 10%,Motor Vehicle,Agriculture/Livestocks,21760000.0,0241-YGN(103)_TMD,Myo Motor Service Co.Ltd,4225821.66,20.0,7.0,Unknown,1.0,0.0,12,38.0,0,60.0
1282135.0,Single Customer,1083.0,Hire Purchase (Amortization) Int 10%,Motor Vehicle,Agriculture/Livestocks,20400000.0,0241-YGN(103)_TMD,Myo Motor Service Co.Ltd,2593593.47,25.0,7.0,Unknown,1.0,0.0,12,37.0,0,84.0
251597.0,Single Customer,1083.0,Hire Purchase (Amortization) Int 10%,Motor Vehicle,Agriculture/Livestocks,19040000.0,0241-YGN(103)_TMD,Myo Motor Service Co.Ltd,13856891.01,30.0,7.0,Unknown,1.0,0.0,12,60.0,0,24.0
1437643.0,Single Customer,1072.0,Hire Purchase (Amortization) Int 10%,Motor Vehicle,Agriculture/Livestocks,22484669.98,0241-YGN(103)_TMD,Aye and Sons Services Ltd,1744701.52,0.0,7.0,Unknown,1.0,1.0,12,38.0,0,47.0
134001.0,Single Customer,1072.0,Hire Purchase (Amortization) Int 10%,Motor Vehicle,Agriculture/Livestocks,16906648.08,0241-YGN(103)_TMD,Myo Motor Service Co.Ltd,1099749.05,0.0,9.0,Unknown,1.0,2.0,12,31.0,0,52.0
2098710.0,Single Customer,1072.0,Hire Purchase (Amortization) Int 10%,Motor Vehicle,Agriculture/Livestocks,16530037.94,0241-YGN(103)_TMD,Myo Motor Service Co.Ltd,715979.45,0.0,8.0,Unknown,1.0,1.0,13,39.0,0,73.0
2047737.0,Single Customer,1072.0,Hire Purchase (Amortization) Int 10%,Motor Vehicle,Agriculture/Livestocks,18114265.78,0241-YGN(103)_TMD,Myo Motor Service Co.Ltd,1200995.22,0.0,8.0,Single,1.0,1.0,9,40.0,0,51.0
499920.0,Single Customer,1072.0,Hire Purchase (Amortization) Int 10%,Motor Vehicle,Agriculture/Livestocks,18988906.08,0241-YGN(103)_TMD,Myo Motor Service Co.Ltd,793263.65,0.0,8.0,Unknown,1.0,1.0,12,36.0,0,75.0
1956227.0,Single Customer,1072.0,Hire Purchase (Amortization) Int 10%,Motor Vehicle,Agriculture/Livestocks,20160996.79,0241-YGN(103)_TMD,Myo Motor Service Co.Ltd,1253325.54,0.0,11.0,Unknown,1.0,1.0,12,38.0,0,54.0
2419389.0,Single Customer,1072.0,Hire Purchase (Amortization) Int 10%,Motor Vehicle,Agriculture/Livestocks,18735471.15,0241-YGN(103)_TMD,Myo Motor Service Co.Ltd,461051.05,0.0,6.0,Unknown,1.0,2.0,12,54.0,0,47.0
1066381.0,Single Customer,1072.0,Hire Purchase (Amortization) Int 10%,Motor Vehicle,Agriculture/Livestocks,21170060.86,0241-YGN(103)_TMD,Myo Motor Service Co.Ltd,1792301.44,0.0,5.0,Unknown,1.0,2.0,12,33.0,0,58.0
1616797.0,Single Customer,1072.0,Hire Purchase (Amortization) Int 10%,Motor Vehicle,Agriculture/Livestocks,25380000.0,0241-YGN(103)_TMD,"Cherry Yoma Groups Public Co.,Ltd (Suzuki)",1550644.91,10.0,6.0,Unknown,1.0,0.0,12,45.0,0,60.0
1804489.0,Single Customer,1072.0,Hire Purchase (Amortization) Int 10%,Motor Vehicle,Agriculture/Livestocks,25380000.0,0241-YGN(103)_TMD,"Cherry Yoma Groups Public Co.,Ltd (Suzuki)",1876515.74,10.0,3.0,Unknown,1.0,0.0,12,53.0,0,61.0
2738280.0,Single Customer,1072.0,Hire Purchase (Amortization) Int 10%,Motor Vehicle,Agriculture/Livestocks,7984000.0,0241-YGN(103)_TMD,"Cherry Yoma Groups Public Co.,Ltd (Suzuki)",1263999.4,20.0,5.0,Unknown,1.0,0.0,11,33.0,0,25.0
